@
Linux 4.14.0-115.el7a.aarch64 (localhost.localdomain) 	2019年03月12日 	_aarch64_	(64 CPU)

01时06分04秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01时06分56秒   17   13.27    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   79.59
01时06分56秒   18   13.68    0.00    9.47    0.00    0.00    0.00    0.00    0.00    0.00   76.84
01时06分56秒   19   12.77    0.00    6.38    0.00    0.00    0.00    0.00    0.00    0.00   80.85
01时06分56秒   20   16.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   78.00
01时06分56秒   21   13.89    0.00   16.67    0.00    0.00    0.00    0.00    0.00    0.00   69.44
01时06分56秒   22   14.14    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   74.75
01时06分56秒   23   16.67    0.00   11.76    0.00    0.00    0.00    0.00    0.00    0.00   71.57
01时06分56秒   24   10.10    0.00   11.11    0.00    0.00    7.07    0.00    0.00    0.00   71.72
01时06分56秒   25    5.00    0.00   17.00    0.00    0.00    2.00    0.00    0.00    0.00   76.00
01时06分56秒   26    8.91    0.00   11.88    0.00    0.00    2.97    0.00    0.00    0.00   76.24
01时06分56秒   27    7.22    0.00    6.19    0.00    0.00    3.09    0.00    0.00    0.00   83.51
01时06分56秒   28   15.69    0.00   12.75    0.00    0.00    0.00    0.00    0.00    0.00   71.57
01时06分56秒   29    6.45    0.00    7.53    0.00    0.00    0.00    0.00    0.00    0.00   86.02
01时06分56秒   30    6.12    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   89.80
01时06分56秒   31    1.98    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   94.06
01时06分56秒   32    3.03    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   94.95
01时06分56秒   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分56秒   34    1.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.97
01时06分56秒   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分56秒   36    1.98    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   94.06
01时06分56秒   37    3.92    0.00    2.94    0.00    0.00    0.00    0.00    0.00    0.00   93.14
01时06分56秒   38    0.98    0.00    4.90    0.00    0.00    0.00    0.00    0.00    0.00   94.12
01时06分56秒   39    1.90    0.00    7.62    0.00    0.00    0.00    0.00    0.00    0.00   90.48
01时06分56秒   40    3.85    0.00    3.85    0.00    0.00    0.00    0.00    0.00    0.00   92.31
01时06分56秒   41    3.96    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   95.05
01时06分56秒   42    8.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   91.35
01时06分56秒   43    3.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
01时06分56秒   44    2.06    0.00   11.34    0.00    0.00    2.06    0.00    0.00    0.00   84.54
01时06分56秒   45    4.00    0.00    5.00    0.00    0.00    1.00    0.00    0.00    0.00   90.00
01时06分56秒   46    5.00    0.00    9.00    0.00    0.00    3.00    0.00    0.00    0.00   83.00
01时06分56秒   47   12.24    0.00   28.57    0.00    0.00    7.14    0.00    0.00    0.00   52.04
01时06分56秒   48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分56秒   49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分56秒   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分56秒   51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分56秒   52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分56秒   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分56秒   54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分56秒   55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分56秒   56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分56秒   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分56秒   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分56秒   59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分56秒   60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分56秒   61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分56秒   62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分56秒   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01时06分56秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01时06分57秒  all    3.47    0.00    3.44    0.00    0.00    0.46    0.00    0.00    0.00   92.63
01时06分57秒    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   16    7.78    0.00    8.89    0.00    0.00    0.00    0.00    0.00    0.00   83.33
01时06分57秒   17    6.25    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00   87.50
01时06分57秒   18   12.90    0.00    7.53    0.00    0.00    0.00    0.00    0.00    0.00   79.57
01时06分57秒   19   14.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   78.00
01时06分57秒   20    6.93    0.00    7.92    0.00    0.00    0.00    0.00    0.00    0.00   85.15
01时06分57秒   21   18.81    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   77.23
01时06分57秒   22    8.25    0.00   13.40    0.00    0.00    0.00    0.00    0.00    0.00   78.35
01时06分57秒   23    7.37    0.00    3.16    0.00    0.00    0.00    0.00    0.00    0.00   89.47
01时06分57秒   24    7.14    0.00   13.27    0.00    0.00    5.10    0.00    0.00    0.00   74.49
01时06分57秒   25    2.94    0.00   17.65    0.00    0.00    2.94    0.00    0.00    0.00   76.47
01时06分57秒   26   16.49    0.00   15.46    0.00    0.00    5.15    0.00    0.00    0.00   62.89
01时06分57秒   27    3.09    0.00    1.03    0.00    0.00    1.03    0.00    0.00    0.00   94.85
01时06分57秒   28   13.13    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   73.74
01时06分57秒   29   18.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   77.00
01时06分57秒   30   15.46    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   76.29
01时06分57秒   31    9.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   85.00
01时06分57秒   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   34    0.00    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   98.97
01时06分57秒   35    0.00    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   98.94
01时06分57秒   36    3.77    0.00    6.60    0.00    0.00    0.00    0.00    0.00    0.00   89.62
01时06分57秒   37    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
01时06分57秒   38    1.03    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   97.94
01时06分57秒   39    4.95    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   94.06
01时06分57秒   40    5.50    0.00    6.42    0.00    0.00    0.00    0.00    0.00    0.00   88.07
01时06分57秒   41    4.85    0.00    2.91    0.00    0.00    0.00    0.00    0.00    0.00   92.23
01时06分57秒   42    4.72    0.00    4.72    0.00    0.00    0.00    0.00    0.00    0.00   90.57
01时06分57秒   43    0.99    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00   94.06
01时06分57秒   44    4.95    0.00   10.89    0.00    0.00    2.97    0.00    0.00    0.00   81.19
01时06分57秒   45    4.00    0.00   10.00    0.00    0.00    2.00    0.00    0.00    0.00   84.00
01时06分57秒   46    3.03    0.00    8.08    0.00    0.00    3.03    0.00    0.00    0.00   85.86
01时06分57秒   47   16.16    0.00   21.21    0.00    0.00    7.07    0.00    0.00    0.00   55.56
01时06分57秒   48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   60    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   61    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分57秒   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01时06分57秒  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01时06分58秒  all    3.37    0.00    3.97    0.00    0.00    0.30    0.00    0.00    0.00   92.36
01时06分58秒    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒   13    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.02
01时06分58秒   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒   16    5.05    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   89.90
01时06分58秒   17   10.53    0.00    6.32    0.00    0.00    0.00    0.00    0.00    0.00   83.16
01时06分58秒   18   18.63    0.00   11.76    0.00    0.00    0.00    0.00    0.00    0.00   69.61
01时06分58秒   19    8.91    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00   82.18
01时06分58秒   20    8.25    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   85.57
01时06分58秒   21   12.77    0.00    8.51    0.00    0.00    0.00    0.00    0.00    0.00   78.72
01时06分58秒   22    9.68    0.00    7.53    0.00    0.00    0.00    0.00    0.00    0.00   82.80
01时06分58秒   23   18.18    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   76.77
01时06分58秒   24   11.11    0.00   10.10    0.00    0.00    3.03    0.00    0.00    0.00   75.76
01时06分58秒   25    6.00    0.00    6.00    0.00    0.00    2.00    0.00    0.00    0.00   86.00
01时06分58秒   26    3.00    0.00   11.00    0.00    0.00    2.00    0.00    0.00    0.00   84.00
01时06分58秒   27    7.92    0.00   31.68    0.00    0.00    2.97    0.00    0.00    0.00   57.43
01时06分58秒   28   20.59    0.00   12.75    0.00    0.00    0.00    0.00    0.00    0.00   66.67
01时06分58秒   29   20.83    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00   72.92
01时06分58秒   30    2.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
01时06分58秒   31   10.10    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   77.78
01时06分58秒   32    1.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.95
01时06分58秒   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒   34    0.00    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   98.97
01时06分58秒   35    2.06    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   96.91
01时06分58秒   36    5.45    0.00    8.18    0.00    0.00    0.00    0.00    0.00    0.00   86.36
01时06分58秒   37    1.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.95
01时06分58秒   38    1.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.95
01时06分58秒   39    1.96    0.00    5.88    0.00    0.00    0.00    0.00    0.00    0.00   92.16
01时06分58秒   40    5.50    0.00    4.59    0.00    0.00    0.00    0.00    0.00    0.00   89.91
01时06分58秒   41    4.85    0.00    1.94    0.00    0.00    0.00    0.00    0.00    0.00   93.20
01时06分58秒   42    2.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
01时06分58秒   43    2.97    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   93.07
01时06分58秒   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒   45   12.00    0.00   72.00    0.00    0.00    9.00    0.00    0.00    0.00    7.00
01时06分58秒   46    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01时06分58秒   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒   48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒   49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒   51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒   52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01时06分58秒   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
