@
Linux 4.14.0-115.el7a.0.1.aarch64 (nytp-cn9900-s01) 	04/18/2019 	_aarch64_	(56 CPU)

07:34:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:34:52 AM   23    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.02
07:34:52 AM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:52 AM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:52 AM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:52 AM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:52 AM   28   29.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   70.71
07:34:52 AM   29   43.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   57.00
07:34:52 AM   30   42.86    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   57.14
07:34:52 AM   31   33.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   66.67
07:34:52 AM   32   43.56    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   55.45
07:34:52 AM   33   27.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   73.00
07:34:52 AM   34   46.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   54.00
07:34:52 AM   35   42.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
07:34:52 AM   36   40.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   60.00
07:34:52 AM   37   40.82    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.18
07:34:52 AM   38   34.65    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   64.36
07:34:52 AM   39   31.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   69.00
07:34:52 AM   40   40.59    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.41
07:34:52 AM   41   29.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   70.71
07:34:52 AM   42   30.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   70.00
07:34:52 AM   43   34.65    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   64.36
07:34:52 AM   44   41.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   59.00
07:34:52 AM   45   36.63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   63.37
07:34:52 AM   46   21.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   78.85
07:34:52 AM   47   30.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   70.00
07:34:52 AM   48   40.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   60.00
07:34:52 AM   49   41.24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.76
07:34:52 AM   50   33.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   66.34
07:34:52 AM   51   43.30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   56.70
07:34:52 AM   52   42.42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   57.58
07:34:52 AM   53   33.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   67.00
07:34:52 AM   54   28.71    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   71.29
07:34:52 AM   55   46.46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   53.54

07:34:52 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:34:53 AM  all   15.38    0.00    0.18    0.00    0.00    0.00    0.00    0.00    0.00   84.44
07:34:53 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM    5    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:34:53 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM    8    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:34:53 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM   10    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
07:34:53 AM   11    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:34:53 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM   13    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:34:53 AM   14    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   98.02
07:34:53 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM   25    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:34:53 AM   26    2.97    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   95.05
07:34:53 AM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:34:53 AM   28   34.34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   65.66
